word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
一级水行政主管部门备,0.000202,0.000000,0.000000,0.001424,0.000000
一级生态环境主管部门,0.000222,0.000000,0.000000,0.001424,0.126761
一级的人民代表大会选,0.000363,0.000000,0.000000,0.001424,0.001147
一般包括流转双方的权,0.000818,0.000000,0.000000,0.003051,0.000000
一般应当自形成之日起,0.000698,0.000000,0.000000,0.003051,0.004751
一般或者较大固体废物,0.000635,0.000000,0.000000,0.003051,0.050505
一般或者较大大气污染,0.000622,0.000000,0.000000,0.003051,0.379630
一般或者较大水污染事,0.000574,0.000000,0.000000,0.003051,0.000000
一般或者较大海洋环境,0.000636,0.000000,0.000000,0.003051,0.347826
一规划国家土壤环境监,0.000311,0.000000,0.000000,0.000407,0.039216
一规划国家水环境质量,0.000297,0.000000,0.000000,0.000407,0.211679
一规划国家环境质量监,0.000315,0.000000,0.000000,0.000407,0.020000
一负责全国土地的管理,0.000225,0.000000,0.000000,0.000203,0.387978
一部分支持气象事业的,0.000438,0.000000,0.000000,0.002238,0.000000
一项整体建设项目的规,0.000379,0.000000,0.000000,0.001017,0.000000
一项至第三项规定的方,0.000365,0.000000,0.000000,0.001017,0.008065
一领导下的国家行政机,0.000310,0.000000,0.000000,0.000203,0.001246
一领导全国土壤污染状,0.000560,0.000000,0.000000,0.000203,0.000000
一领导全国地方各级国,0.000431,0.000000,0.000000,0.000203,0.000000
一领导各部和各委员会,0.000535,0.000000,0.000000,0.000203,0.744538
七十五征收环境保护税,0.000458,0.000000,0.000000,0.282869,0.010000
七十八条的规定作出处,0.000243,0.000000,0.000000,0.282869,0.000782
七十八条规定名录中所,0.003778,0.000000,0.000000,0.282869,0.000399
七十八条规定的行政处,0.000135,0.000000,0.000000,0.282869,0.005607
七十留给有关地方人民,0.000357,0.000000,0.000000,0.282869,0.242506
七届全国人民代表大会,0.020610,0.000000,0.126493,0.002988,0.012907
七日前将举行听证的时,0.004184,0.000000,0.000000,0.000996,0.000000
七条和第三十一条合并,0.000220,0.000000,0.000000,0.000996,0.002959
七条或者第二十八条规,0.000209,0.000000,0.000000,0.000996,0.004545
七条的规定进行环境影,0.000197,0.000000,0.000000,0.000996,0.013072
七条第二款规定以外的,0.003341,0.000000,0.000000,0.000996,0.000000
七条规定设定的行政许,0.003117,0.000000,0.000000,0.000996,0.000623
